word,definition
حثم,(الحَثْمَةُ): الرَّبْوَةُ. و- الطَّريق العالية. و- أَرْنَبةُ الأَنْف. (ج) حِثَامٌ. ; (الحُثْمَةُ): مَصَبّ الماء عند السدِّ. ; (الحَوْثَمُ): المتوسِّط الطُول من الإنسان والحيوان.
حثا|حثو,(حَثَا) التُرابُ ونحوهُ -ُ حَثْوًا: انهالَ. ويقال: حَثَا الترابُ عليه. و- له: أَعطاهُ شيئًا يسيرًا. و- التُّرابَ و نحوَه: هالَهُ. ويقال: حَثَا عليه الترابَ. ويقال: حَثَا في وجهه التُّرابَ: بمعنَى سَبَقَهُ. وحَثَا في وجهه الرمادَ: أخْجَلَهُ. و- الماءَ: اغْتَرَفَ منهُ بيده. ; (حَثَى) التُّرابُ ونحوهُ- حَثْيًا: حَثَا. و- له: حَثَا. و- التُّرابَ ونحوَه: حَثاهُ. ; (أَحْثَاهُ): صَيَّره حَثًا. ; (احْتَثَى) التُّرابَ: حَثَاهُ. ; (استحْثَوْا): ترامَوْا بالتُّراب. ; (الحاثِياءُ): تراب جُحْرِ اليَرْبُوع. و- جُحْر اليربوع. (ج) حَوَاثٍ. ; (الحَثَا): الترابُ المَحْثُوُّ. و- التِّبْنُ أَو دُقاقُه. و- قُشُورُ التَّمْر. الواحدة: حَثَاةَُ. ; (الحَثْواءُ): الحَثَا. ; (الحَثْواءُ)- يقال: أرض حَثْواءُ: كثيرة التُّراب. ; (الحَثْوَةُ): الغَرْفَة من التُّراب ونحوه. ; (الحَثْية): الحَثْوة.
حجأ,(حَجَأَ) به -َ حَجْئًا: تمسَّك به وفَرح. و- إليه: لَجَأ. و- عنه كذا: حَبَسَهُ. ; (تَحجَّأَ) به: حجَأَ به. ; (المَحْجَأٌ): المَلْجَأ.
حجب,(حَجَبَ) بينهما -ُ حَجْبًا: حال. و- الشيءَ: ستره. و- فلانًا: منعه من الدخول أَو الميراث. و- الأميرَ: صار له حاجبًا. ; (حَجَّبَ) الشيءَ: حَجَبه. ; (احْتَجَبَ): اسْتَتر. ; (تَحجَّبَ): احْتَجب. ; (اسْتَحْجَبَهُ): وَلاَّه الحِجابَة. ; (الحاجبُ): البوَّاب (صفة غالبة). (ج) حَجَبة، وحُجَّابٌ و- العظمُ الذي فوق العيْن بما عليه من لحم. و- الشَّعْر النَّابِتُ على هذا اللَّحم، وهما حاجِبَان. و- من كل شيء: حَرْفُهُ و- وناحيته. (ج) حواجبُ. و(حواجب الصُّبح) أوائله. ; (الحِجَابُ): السَّاتِر. (ج) حُجُبٌ. و- ما أشُرَف من الجبل. و (الحِجابُ الحاجزُ): ما يفْصل بيْن الصَّدر والبَطن. ; (الحِجابةُ): حرفةُ الحاجِب. ; (الحَجْبُ) المنْع. و- (شَرعًا): منع الشَّخْص ميراثه، إما كلّه وإمّا بعضه بوجُود شخْضَ آخر. وهو نوعان: حجبُ نُقصانٍ: وهو حجبٌ عن سهْمٍ أكثرَ إلى سهمٍ أَقلّ. وحجْبُ حِرْمان: وهو المنْعُ من الإرْثِ كلّه فلا يُنال شيءٌ منه. ; (الحَجَبَة): رأْس الوَرك المشرِف على الخاصرة. وهما حجبتان. (ج) حَجَبٌ.
حج|حجج,(حَجَّ) إِليه-ُ حِجًّا: قَدِم. و- المكانَ: قصده. و- البيتَ الحرامَ: قصَدَه للنُّسك. وفي التنزيل العزيز: وَللهِ على النَّاسِ حِجُّ البَيْتِ. ويقال: حَجَّ بنو فلانٍ فلانًا: أَكثَروا التردُّدَ عليه. و- الجرحَ: سَبَرَه ليعْرِف غَوْرَه ويُعالجَه. و- فلانًا: أَصَاب حِجاجَ عينيه. و- غلَبه بالحُجَّة. يُقال: حاجَّهُ فَحَجَّهُ. ; (أَحَجَّ) فلانًا: بعثه ليحجّ البيتَ الحرام. ; (حاجَّهُ) مُحاجَّةً، وحِجاجًا: جادله. وفي التنزيل العزيز: أَلَمْ تَرَ إلى الَّذِي حَاجَّ إبْرَاهِيمَ فِي رَبِّه. ; (احْتَجّ) عليه: أَقامَ الحجّة. و- عارَضه مُستنكراً فِعلَه. (مو). ; (تَحاجُّوا): تجادَلوا. ; (الحاجّ): مَن يحج البيت الحَرَام. (ج) حُجَّاحٌ، وحَجيجٌ. وقد يُفَكُّ الإدغام فيقال: حاجِجٌ. ; (الحاجَّة): مؤنث الحاجُ. و- شحمة الأُذن. ; (الحِجَاج) من كلِّ شيء: حرفه وناحيته. و- عظم الحاجب.(ج) أحِجَّبة. وحجابا الشيء: جانباه. ; (الحَجُّ) (بفتح الحاء أوكسرها): أَحد أَرْكان الإسْلام الخَمسة. وهو القَصْد في أَشْهُرٍ معْلُومات إلى البيْت الحرام للنُّسك والعِبادة. و (الحَجُّ الأَكبر): هو الذي يَسبِقه الوقوف بعرفة. وفي التنزيل العزيز: وَأَذَانٌ مِنَ اللهِ وَرَسُولِهِ إلى النَّاسِ يَوْمَ الْحَجِّ الأَكْبَرِ. و (الحجّ الأَصْغر): الذي ليسَ فيه وقوفٌ بعرفة، ويسمَّى: العُمرة. ; (الحَجَّة): المرّة من الحجّ. و- شَحْمة الأُذن. و- خرزة أو لؤْلوَّة تعلَّق في الأُذن. ; (الحُجّة): الدَّليل والبُرْهان. و- صَكُّ البيع. و- العالم الثَّبَت. و- عند المُحَدِّثين: من أَحاط علمه بثلاثِ مِئَةِ أَلفِ حديثٍ مَتْنًا وإسنادًا، وبأحوال رُواته جَرحًا وتعْديلاً وتأْريخًا. (ج) حُجَجٌ، وحِجاجٌ. ; (الحِجَّة): الاسم من حَجّ، والمرة من الحج (على غير قِياس). وحجّة الوَداع: آخر حجَّة لِلرَّسول (صلى الله عليه وسلم) للبيت الحرام. و- السَّنَة. (ج) حِججٌ، وفي التنزيل العزيز: على أنْ تَأْجُرَنِي ثَمَانِيَ حِجَجٍ. و (ذو الحِجّة): آخر شهور السنة الهجرية الاثني عشر، يأتي بعد ذي القعدة. وهو ثاني الأشهر الحُرُم الثلاثة المتتابعة، وهو شهرُ الحجّ. (ج) ذوات الحِجّة. ; (المِحْجاج): الذي يُكثر الجدَل. و- المِسْبار يعرف به الطَّبيبُ غَوْرَ الجُرْح. ; (المَحَجَّة): الطَّريق المستَقيم. (ج) مَحاجُّ.
حجحج,(حَجْحَجَ) عن الشيءِ: عَجَزَ، وكَفّ. يقال: حملُوا علينا ثم حَجْحَجوا.
حجر,(حَجَرَ) عليه-ُ حَجْرًا: منعه شرعاً - التَّصرُّف في ماله. و- عليه الأمرَ: منعه منه. و- الشيءَ على نفسه: خصَّها به. ; (حَجَّرَ) الأرض وعليها وحولها: وضَع على حدودها أعْلامًا بالحِجَارة ونحْوها لحيازتها. و- الشيءَ: ضيَّقه. وفي الحديث: حَجَّرْتَ واسعًا. ; (احْتَجَرَ) الحيوانُ: اشتدّ بطنُه وصلُب. و- بفلان: التجأ واسْتعاذ. و- الأرضَ وعليها وحولها: حجَّرها. و- الشيءَ: وضعه في جحْرِه. و- الشيءَ على نفسه: حَجَره عليها. و- حُجْرةُ. اتخذها. ; (تَحَجَّرَ): صلُب كالحجَر. و- المكانُ: كثُرت فيه الحجارة. و- على فلان: ضيَّق عليه. و- الجرحُ: اجْتَمع والتأَم. و- الرجل: اتخذ حجرة لنفسه. و- الشيءَ: ضيَّقه. يُقال: تحجَّر واسعًا. ; (اسْتَحْجَرَ) الطينُ: صار حَجَرًا. و- الرجلُ: اتخذ حجرة. و- عليه: اجترأ واستهزأَ. ; (الحاجر). الأَرض ترتفع جوانُبها وينخفض وسَطها. و- مُنخَفض يُمسك الماء. و- ما يمسك الماءَ ويحيط به من جانبي الوادي (ج) حُجْران. ; (الحاجُور): الحاجر. و- الحرام. (ج) حَواجيرُ. ; (الحاجُورة): لُعبةٌ، كان الصِّبيان يخطُّون دائرةً يقف بها أحدُهم ويُحيطون هم بها ليأْخذوه. ; (الحِجار): الحاجز والمانع- و- حائطُ الحجرة. ; (الحَجّار): الذي يعْمل في الحجَر. ; (الحَجْر) في الشَّرع: المنْع من التَّصرُّف لصغَرٍ، أو سَفَهٍ، أو جنونٍ. و- الناحية. و- من الإنسان: حِضنه. ويُقال: هو في حَجْره: في كنفهِ وحِمايته. و- مَحجر العين، وهو ما دار بها. ; (الحِجْر): الحَجْر في كل ما تقدم ما عدا الاصطلاح الشَّرعي. و- القرابة. و يقال: هو في حِجر فلان: كَنَفه. وفي التنزيل العزيز: وَرَبَائِبُكُمُ اللاَّتي ِفي حُجُورِكُمْ مِنْ نِسَائِكُم اللاّتي دَخَلْتُمْ بِهِنَّ. و- العقل. وفي التنزيل العزيز: هَلْ فِي ذَلِكَ قَسَمٌ لِذِي حِجْرٍ. و- أُنثى الخيل. (ج) حُجُورٌ، وأَحْجارٌ. و- ما حواه الحطيم؛ وهو جانبُ الكَعْبة من جهة الشَّمال. و- ما بين يدي الإنسان من ثَوبه. ; (الحَجَر): كُسَارةُ الصخور، أو الصُّخورُ الصُّلْبَة المكوَّنة من تجمُّع الكسارة والفُتات و تصلُّبهما. (مج). (ج) أَحْجار، و حجارة.(والأحجار الكريمة): النَّفِيسةُ الثمينة كالياقوت ونحوه. و (الحجر الأسود): حجر في أحد أركان الكعبة يستلمه الحُجَّاج عند طوافهم. (وحَجَر الطباعة): ضَرْبٌ من الحجر الجيري دقيق الحُبَيْبات كان يُسْتَعْمَلُ في الكتابة والرسم. (مج). ; (الحَجِر): مكانٌ حَجِرٌ: كثير الحجارة. ; (الحُجُرُ): ما يحيطُ بالظُّفر من اللحم. ; (الحَجْرة) النَّاحية. يُقال: قعد حَجْرةٌ. و (حَجْرتا الطَّريق): ناحيتاه. (ج) حَجْرٌ، وحواجِرُ. ; (الحُجْرة): الغُرفة في أسفل البيت. و- حظيرة الحيوان. (ج) حُجَر. (وحُجْرتا العسكر): جانباه من المَيْمَنَة والمَيْسَرَة. ; (الحَنْجَرة): (انظر: حنجر). ; (المَحْجَر): المكان في الجَبَل يُقطَع منه الحجارة. (مو). ; (المَحْجِر) في العيْن: ما أحاط بها. (ج) مَحَاجِرُ. ; (المِحْجَر): المَحْجِر. و- موضع الحَجْر. ومنه: المحجر الصحيّ.
حجز,"(حَجَزَ) بينهما-ِ حَجْزًا: فَصَل. و- الشيءَ: حازه ومنعه من غيره. و- فلانًا عن الأَمر: كفَّه ومنعه. و- القاضي على المال: منعَ صَاحبَه من التَّصرُّف فيه حتَّى يؤدِّيَ ما عليه. (مج). ; (حُجِزَ): أصيب في مُحْتَجَزه ومؤْتزره. فهو محْجور. ; (حَجِزَ) -َ حَجَزًا: تقبَّضت أَمعاؤُه، فمنعته من أَن يُكثِر الطَّعامَ والشرابَ. ; (أَحْجَزَ): أَتَى الحجازَ. ; (حاجزه): طالبه بالامتناع عن المخاصَمة. ومنه المثل: "" إِن أردتَ المحاجزة فقَبْلَ المناجزة "". ; (احْتَجَزَ): امتنع. و- أتى الحجازَ. و- بالإزار: شدَّه على وسطه. و- بالحصن ونحوِه: امتنع. و- من كذا: احتَرَزَ. و- لحمُه: تَجَمَّع وتضامَّ. و- الشيءَ: احتمله في حُجْزَته. ; (انْحجَزَ): امتنع. ويقال: انحجز عنه: تركه. ; (تَحاجَزَ) القومُ: تزايلوا فانْفصل بعضُهم عن بعض. و- أَخذ بعضُهم بحُجَز بعض. ويُقال: تَحاجزت العبارات: تناسقت. ; (تَحَجَّز): شدَّ وسطَه بالحِجاز. ; (الحاجِز): الفاصَل بين الشيئين. و- الذي يمنع بعضَ الناس من بعض، ويفصِل بينهم بالحق. (ج) حَجَزةٌ. ; (الحِجاز): الحاجز. و- ما يُشَدُّ به الوسطُ لتشمّر الثياب. و- عِقال الدابة. و- من بلاد العرب: ما بين تِهامةَ ونجد. و- نوعٌ من أَلحان الموسيقى. (محدثة). ; (حَجَازَيك): يقال حَجَازيك: احجز بينهم دائبًا. ; (الحُجْزُ): الناحية. و- العَشِيرة يُحتجز بها: أي يُمتَنع. ; (الحُجْزة): موضع شدَّ الإزار من الوسط. و- موضع التُكَّة من السَّراويل. ويقال: أخذ بحُجْزته: التجأ إليه، واسْتعان به. ورجلٌّ طيب الحُجْزة: عفيف. ورجل شديدُ الحجزة: صَبُورٌ على الشّدة والجهد. (ج) حُجَز. و يقال: هذا كلامٌ آخِذٌ بعضُه بحُجَز بعض: متناسقٌ متماسك."
حجف,(حُجِفَ): أَصَابه الحُجاف. ; (الحُجاف): مَشْي البطن عن تُخَمة أو شيءٍ لا يلائم. و- مَغْص في البطْن شُديد. ; (الحَجَفة): التٌّرس من جلود بلا خشب ولا رباط من عصب. ; (الحَجِيف): صَوتٌ يخرج من الجوف.
حجل,(حَجَلَ) -ِ حَجْلاً، وحَجَلاَنًا: مشَى على رجلٍ رافعًا الأُخرى. ويقال: مرّ يَحجِل في مشيته: إذا تبختر. و- المقيَّدُ: وثب في مشيه. و- عينُهُ -ُ حُجُولاً: غارت. ; (حَجِلت) الدابة -َ حَجَلاً: ابْيَضّت أوظفتُها، وسائرُها أَسود. ; (أحْجَلَ) الدابةَ: أَطلقَ قيدَها من إحدى يديها وشدَّ الأُخرى. ; (حَجَّلَ): حَجَلَ. و- عينُه: حَجَلَتْ. و- في وضوئه: غَسل بعضَ العضُد مع اليد وبعضَ الساق مع الرَّجْل. وَ العروسَ: اتَّخذَ لها حَجَلة. و- الدابةَ: قيّدها بالحِجال. و- المرأَةُ بنانَها: لوَّنَتْ خِضْابَه. و- أَمرَه: شهَره. يقال: أمرٌ أَسغَرُّ مُحَجَّل، ويومٌ أَغَرُّ مُحَجَّل: مشهور. و- في مشيه: حَجَلَ فيه. ; (التْحجِيل): بياضٌ في قوَائم الفرَس أَو بعضها، بعضُه لا يجاوز الركبتين والعرقوبَيْن. ; (الجَجْل): الخَلْخال. و- القَيد. (ج) أحْجَالُ، و حُجُولٌ. ; (الحَجْلة): لعبة للصّبيان، يخطَّون على الأرض مربّعات يدفَعون فيها حجراً أو نحوه حَجْلاً من مربّع إلى مربّع. ; (الحَجَلَة): ساتر كالقُبّة يُزَيَّن بالثِّياب والستُور للعَروس. و- سِتْرٌ يُضرب للعَروس في جَوف البيت. (ج) حَجَلٌ، و جِجالٌ. و- طائرٌ في حجم الحمام، من الفصيلة التُّدْرَجية من رتبة الدَّجاجيّات، ومنه أنواع عدة، أحمرُ المنقار والرجلين، طيَّب اللحم. ; (المُحَجَّلُ) من الدَّوابِّ: ما كان البَياض منه في موضع الخلاخِيل والقُيود وفوق ذلك. ومنه: ثوبٌ مُحَجَّل: غير سَابِلٍ، بل بلغ موْضِع التَّحْجيل.
