word,definition
الامتثال,طاعة أو اتباع الأوامر والنصائح، يُستخدم في مجال [التوحيد] للإشارة إلى واجب المؤمن في الالتزام بتعاليم الله.
نوع الصيغة,نوع أو صنف من الصيغ الصرفية يشمل الصيغ التي تتشابه في أبنيتها، ويمكن أن تشغل وظيفة تركيبية. [لغة]
تيين الحقائق للزيلعي,مؤلف في الفقه الإسلامي يتناول بعض القضايا والأحكام [فقه]
ابن الكلبي,عالم بالأنساب وأخبار العرب [أنساب]
أصوات متفقة المخرج,مصطلح يستخدم في علم الصوتيات للدلالة على الأصوات التي تشترك في مخرج واحد.
سائحات,صائمات، سمي به لأنه يسير بالنَّهار بلا زاد، أو مهاجرات [لغة]
قاعدة موتّرات,قاعدة تعتمد على مجموعة من الإحداثيات المحلية لتشكيل قاعدة لمتنوّعة. [الجبر]
الجزء,في الاصطلاح الحسابي هو العدد الأقل الذي يعد الأكثر، ويسمى جزءاً إذا كان مرتبطًا بعدد أكبر. [علمي]
التَّدَاوُليَةُ/المَقَامِيَّةُ,فرع من الدراسات الذي يركز على استخدام اللغة في السياقات الاجتماعية، السياق: يستخدم في اللسانيات [لغة]
حلالة,هو محلول غرواني حيث تبقى الجسيمات فيه عالقة ولا تترسب، مما يجعل الهياكل الغروانية مستقرة في السوائل [الكيمياء]
مُتَسَلسلة فورييه,سلسلة تستخدم لتفكيك الدوال إلى مكوناتها الأساسية بالاعتماد على دوال الجيب والجيب التمام. [التحليل الرياضي]
اللُّغَةُ المَصْدَرُ الأَسَاسُ,هي اللغة الأساسية التي يعتمد عليها في الترجمة أو الإنتاج اللغوي [لغة]
المثبت,الشيء الذي يُعتقد بوجوده والذي يتطلب إثبات عليه، ويستخدم في الفلسفة والمنطق [فلسفة]
الألْبِسَة,ما يُلبَس، ويَسْتُر البدن، ويدفع البرد، والحرُّ، والأذى. ومن أمثلته مشروعية ستر العورة، ولباس الحسن من الثياب حال أداء الصلاة. [فقه]
جعل,يعني خلق أو تشكيل، يستخدم في مجالات مختلفة [لغة].
المقياس,ما يقاس به الشيء أي ما يعرف الشيء بالقياس إليه وما ينصب من الخشب أو الحديد أو غيرهما لمعرفة الأوقات والساعات يُسمى مقياسا. [علمي]
اللغة العربية,لغة سامية تُعتبر من أسرة اللغات السامية، تستخدم في مجتمعات العالم العربي وتاريخها يمتد عبر العصور لميلها إلى التطور المستمر [لغة]
الجمرة الصغرى,الجمرة الصغرى هي أصغر الجمرات التي يتم رميها خلال شعائر الحج [فقه].
الرسائل العامة,مجموعة من الرسائل التي كتبت لأغراض توجيهية وعظية للمجتمعات النصرانية وتحتوي على التعاليم الأساسية [العقيدة]
اليوم,المدة الزمنية من شروق الشمس إلى غروبها، [لغة]
التعريض,ذكر كلام يحتمل مقصود المتكلم وغير المقصود [بلاغة]
أهداف التربية الإسلامية,المبادئ والأسس التي تسعى التربية الإسلامية لتحقيقها في تنشئة الأفراد، بما يتماشى مع قيم وتعاليم الدين الإسلامي [تربية]
الاستهلال,ظهور علامة تدل على حياة المولود من خلال صوت أو حركة. [لغة]
الرؤيا,الرؤيا: مصطلح يشير إلى ما يراه الشخص في المنام، ويُستخدم في السياق الديني للإشارة إلى جزء من النبوة. [فقهي]
الثقافة,إجمالي المعارف والعلوم والفنون التي تشكل إذراك الجماعة أو الأفراد، وتعكس درجة التقدم العقلي. [عام]
الحال,الظرف أو الوضع الذي يتم فيه حدوث شيء ما [لغة]
الدماء,السائل الأحمر الموجود في جسم الإنسان الذي يحمل الأكسجين والمواد الغذائية [طب]
أُصُولُ الْقِفَّةِ,تشير إلى المبادئ الأساسية أو القواعد التي تستند إليها قضية ما، وتستخدم في مجالات متعددة وخاصة في الفقه [فقه]
اللغة الثانية,هي اللغة التي يتعلمها الشخص بعد اللغة الأم، وغالباً ما تقارن باللغة الأم. [لغة]
يقين,الإيمان الجازم بصحة شيء أو عدم doute، ويستخدم في مجالات [فكرية] و[أخلاقية]
الترذيذ,تقنية تحويل المواد إلى رذاذ أو أجزاء صغيرة [الميكانيكا التطبيقية]
العبادة,كل ما يُحبّه الله ويرضاه من الأقوال والأعمال [فقه]
الثَّعْلَمُ بِالشَّدَّةِ,حمل المتعلم على سلوك بالقوة، أو التعنيف. [تربية وسلوك]
الملاسة,عبارة عن استواء وضع الأجزاء [لغة]
تخلف,التأخر عن شيء أو عدم التقدم فيه [لغة]
التدبيج,تزيين الأرض بالمطر، وعند علماء البديع هو أن يذكر في معنى من المدح أو غيره أمران لقصد الكناية أو التورية [بلاغة]
المهابة,هي الحالة التي تصيب قلوب الناظرين تجاه الملوك أو الأشخاص ذوي السلطة [علم نفس]
المزاج,عبارة عن اختلاط الأركان لما كان سببًا لحدوث كيفية معينة، يُستخدم كتعريف في مجال [علم النفس].
تَأَخُّرٌ لُغَوِي,هو التأخر في اكتساب المهارات اللغوية أو التقدم في اللغة. [لغة]
البكاء,هو كثير إما يعرض للحزن وقد يعرض للسرور، والفارق بينهما أمران: الحالة والدمع. [لغة]
الإشارة,وسيلة للتواصل غير اللفظي [علم النفس]
حساب ساعاتي,نظام عددي يستخدم العمليات الجبرية في إطار مقاس 12 [جبر]
تقريب تشيبيتشيف,طريقة تستخدم في الإحصاء والنمذجة الرياضية للحصول على تقريب قريب للقيم الحقيقية [الإحصاء]
استعمال,استخدام معنى اللفظة مَعًا، بِخِلَاف التورية، حيث يتم استخدام أحد معنيي اللفظة وإهمال الآخر [لغة]
الصلاة,عبادة اسلامية تتضمن أفعالًا وأقوالًا معينة، وتعتبر من أركان الدين [فقه]
تحليل نفسي,مصطلح يُطلق على مجمل النظريات النفسية المتعلقة بالحياة النفسانية الواعية وغير الواعية، التي وضعها فرويد وتلاميذه، والتي تستند إليها الطريقة النفسية العلاجية في العلاج النفسي [علم النفس السريري]
لا يعلمون,يظهر عدم المعرفة أو الجهل بشيء [لغة]
الاختطاف,أخذ شيء من شخص دون علمه، وغالبا مع استخدام القوة. [فقه]
عدد الانشغال,عدد الجسيمات التي تملأ حالة كمومية معينة في نظام ميكانيكي كمومي. [ميكانيكا الكم]
تَزَيُّنٌ,اتِّخاذُ ما يُتَجَمَّلُ بِهِ مِنْ لِبْسَةٍ، أو حِلْيَةٍ، أو هَيْئةٍ؛ طَلَباً لِلْجَمالِ والـحُسْنِ.
