word,definition
أخلى,"أخلى يُخلي، أخْلِ، إخلاءً، فهو مُخلٍ، والمفعول مُخلًى ; • أخلى المكانَ والإناءَ وغيرهما: جعله خاليًا فارغًا ""تمَّ إخلاء المبنى من السُّكّان- أخلى العقار: تركه وأعاده إلى مالكه"" ; لا أخلى الله مكانك: دعاء بالبقاء وطول العمر. ; • أخلى سبيلَه: أطلق سراحه بعد حبس ""أخلت النيابة سبيله بضمان"". ; • أخلى طَرَفه: أعطاه مخالصة ""أقاله المدير وأخلى طرفه"". ; • أخلى لفلان مجلسَه: تركه له."
إخماد,إخماد [مفرد]: ; 1- مصدر أخمدَ. ; 2- إيقاف التفريغ الكهربائيّ المتعدد أو المستمرّ. ; 3- (كم) تحويل مادةٍ ما من حالتها النشطة إلى حالة أخرى تكون فيها غير فعّالة.
أخمد,أخمدَ يُخمد، إخمادًا، فهو مُخمِد، والمفعول مُخمَد ; • أخمد النَّارَ: أطفأها، سكَّن لهبَها ; أَخْمد الفِتْنة/ أَخْمد الثَّورة: أوقف شَرَّها وخطرها، قضى عليها- يخمد المعارضة: يقمعها. ; • أخمد الصَّوتَ: خفَّف من شدَّته، أضعفه، أسكته. ; • أخمد اللهُ أنفاسَه: أماته.
أخمر,أخمرَ يُخمر، إخمارًا، فهو مُخمِر، والمفعول مُخْمَر ; • أخمرَت المرأةُ وجهَها: سترته. ; • أخمرَت المرأةُ العجينَ: جعلت فيه عجينةً مختمرةً بها فطر خاص، ليولد ثاني أكسيد الكربون.
أخمس,"أخمسَ يُخْمس، إخماسًا، فهو مُخمِس، والمفعول مُخْمَس (للمتعدِّي) ; • أخمس القومُ: صاروا خمسة ""كان في الغرفة أربعة أشخاص ثم أخمسوا"". ; • أخمس الشَّيءَ: صيَّره خمسة ""أخمس الشكلَ: صيَّره ذا خمسة أركان""."
أخمص,"أَخْمَصُ1 [مفرد]: ج أخامِص: باطن القدم الذي يتجافى ويرتفع عن الأرض، ما دخل من باطن القدم فلا يلصق بالأرض عند الوَطْء ""يرتعش الخائف من رأسِه حتى أَخْمَص قدمه"" ; مِنْ قِمَّة رأسه إلى أخمَص قدمه: مِنْ اليافوخ إلى إصْبَع القدم، يقال عند إرادة الشُّمول."
أخمص,أَخْمَصُ2 [مفرد]: ج خُمْص، مؤ خمصاء، ج مؤ خمصاوات وخُمْص: صفة مشبَّهة تدلّ على الثبوت من خمِصَ1 وخمِصَ2.
أخمل,أخملَ يُخمِل، إخمالاً، فهو مُخمِل، والمفعول مُخمَل (للمتعدِّي) ; • أخملتِ الأرضُ: كثُرت فيها الخمائلُ. ; • أخمله الكسلُ: أضعفه، أوهنه، أفقده النشاطَ والهمَّة. ; • أخمل اللهُ ذِكْرَه: أخفاه فلم يُعرَف ولم يُذكر بين الناس.
إخناء,إخناء [مفرد]: مصدر أخنى على/ أخنى في.
أخنس,أخنسُ [مفرد]: ج خُنْس، مؤ خنساءُ: صفة مشبَّهة تدلّ على الثبوت من خنِسَ.
أخنع,أخنعَ يُخنع، إخناعًا، فهو مُخنِع، والمفعول مُخنَع ; • أخنعته إليه الحاجةُ: أذلته وأخضعته.
أخنف,أخنفُ [مفرد]: ج خُنْف، مؤ خَنْفاء، ج مؤ خنفاوات وخُنْف: صفة مشبَّهة تدلّ على الثبوت من خنِفَ.
أخن,أَخَنُّ [مفرد]: ج خُنّ، مؤ خَنّاء، ج مؤ خنّاوات وخُنّ: صفة مشبَّهة تدلّ على الثبوت من خنَّ1 وخنَّ2.
أخنى,"أخنى على/ أخنى في يُخني، أَخْنِ، إخناءً، فهو مُخْنٍ، والمفعول مُخنًى عليه ; • أخنى عليه الدَّهرُ: أهلكه بشدائده. ; • أخنى عليه في الكلام: أفحش ""خاصم زميله حين رآه يُخني عليه في الكلام"". ; • أخنى في الكلام: أفحش فيه."
إخواء,إخواء [مفرد]: مصدر أخوى.
إخوانيات,إخوانيَّات [جمع] ; • الإخوانيَّات: (دب) فن أدبيّ، وهو عبارة عن رسائل يتبادلها الأدباء فيما بينهم ويتّخذون منها وسيلة لإبداء البراعة، تمتاز بكثرة المحسِّنات البديعيّة.
أخوص,"أخوصَ يُخوص، إخواصًا، فهو مُخوِص ; • أخوصت النَّخلةُ: أخاصت، أورقت، أخرجت الخُوصَ ""أخْوصَ الخوصُ: بدا وظهر""."
أخوص,أخوصُ [مفرد]: ج خُوْص، مؤ خَوْصاء، ج مؤ خَوصاوات وخُوص: صفة مشبَّهة تدلّ على الثبوت من خوِصَ.
أخول,أخولَ يُخوِل، إخوالاً، فهو مُخوِل ; • أخول الشَّخصُ: كان كثير الأخوال ; رَجُل مُعِمّ مُخوِل/ رَجُلٌ مُعَمّ مُخوَل: كريم الأعمام والأخوال.
أخوة,"أُخُوَّة [مفرد]: ; 1- مصدر أخا. ; 2- رابطة بين الأخ وأخيه ""بينهما علاقة أُخُوَّة"". ; 3- توادّ ومحبَّة ""أُخُوَّة الزملاء"". ; 4- صلة تضامن وصداقة بين أعضاء جماعة ""أُخُوَّة السلاح""."
أخوى,"أخوى يُخوي، أخْوِ، إخواءً، فهو مُخوٍ، والمفعول مُخوًى (للمتعدِّي) ; • أخوى الشَّخصُ: جاع ""أخوى الصائمُ"". ; • أخوى الشَّيءَ: أخلاه ""أخوى المنزلَ من سكَّانه""."
أخوي,"أَخَويّ [مفرد]: اسم منسوب إلى أَخ: ""رِباط/ حبٌّ أَخَوِيّ""."
أخوية,"أَخَويَّة [مفرد]: ; 1- اسم مؤنَّث منسوب إلى أَخ: ""شاع بين الطلاب جوٌّ من الصداقة الأَخَوِيَّة"" ; علاقة أَخَوِيَّة: مبنيَّة على المودَّة والتَّعاون. ; 2- مصدر صناعيّ من أَخٌ: جماعة مؤلَّفة من إخوان، دينيَّة أو غير دينيَّة."
أخيب,"أَخْيبُ [مفرد]: اسم تفضيل من خابَ: أكثر الناس خسارةً وأعظمهم فشلاً ""لم أرَ أخيبَ منه""."
أخيذ,أَخيذ [مفرد]: ج أَخيذون وأُخذاء، مؤ أَخِيذة: ; 1- صفة ثابتة للمفعول من أخَذَ/ أخَذَ بـ/ أخَذَ على: مأخوذ أسير. ; 2- ما اغْتُصب فأُخِذ.
أخيذة,أَخيذة [مفرد]: ; 1- مؤنَّث أَخيذ. ; 2- غنيمة. ; 3- ما اغْتُصب فأُخذ.
أخير,"أخير [مفرد]: عكس أوَّل، ليس بعده شيء ""كان في الصفّ الأخير- الفرصة الأخيرة- القلق بشأن التطوّرات الأخيرة"" ; الاسم الأخير: اسم العائلة- الرَّمق الأخير: آخر لحظة في الحياة- الكلمة الأخيرة: القرار النهائيّ- المَثْوَى الأخير: القَبْر- في المدَّة الأخيرة/ في الفترة الأخيرة: حديثًا- للمرّة الأخيرة- لمسة أخيرة: آخر إضافة لعمل ما- محاولة أخيرة: يُقام بها لآخر مرَّة. ; • أخيرًا: ; 1- في النِّهاية أو الختام ""وأخيرًا صدر القرار"" ; أخيرًا وليس آخِرًا: وفي النّهاية، وليس أقل قيمة ممّا أو ممّن سبقه- أوَّلاً وأخيرًا: في جميع الحالات، دائمًا. ; 2- حديثًا منذ عهد قريب ""وصلتنا أخيرًا الآلات الجديدة""."
أخير,"أَخْيَرُ [مفرد]: اسم تفضيل من خارَ: أحسن وأفضل وأنفع ""*بلال خير الناس وابن الأَخْيَرِ*""."
أدأب,"أدأبَ يُدئب، إدْآبًا، فهو مُدئِب، والمفعول مُدأَب ; • أدأب الرَّجُلُ العملَ وغيرَه: أدامه ""أدأب القراءةَ حتَّى صارت عادةً لديه"". ; • أدأب فلانًا: أتعبه، أحوجه إلى الجدِّ والمتابعة ""أدأبت كثرةُ الواجبات الطالبَ""."
أداء,"أداء [مفرد]: ; 1- تسديد أو دَفْع ما هو واجب ومستحقّ ""دَيْنُ اللهِ أَحَقُّ بِالأَداءِ مِنْ دَيْن الْعَبْدِ [حديث]- {فَاتِّبَاعٌ بِالْمَعْرُوفِ وَأَدَاءٌ إِلَيْهِ بِإِحْسَانٍ}"". ; 2- تمثيل ""كان أداء الممثِّل أمام الجمهور أكثر من رائع"". ; 3- تلاوة القرآن كما يتلوه القُرَّاء من إعطاء الأصوات حقَّها من الوضوح والضغط والنبر ""لابدَّ لقارئ القرآن أن يكون حسن الأداء"". ; 4- (جد) إخراج الحروف من مخارجها أو إعطاء الأصوات حقّها من الضغط والنبر والوضوح. ; 5- تأدية، طريقة القيام بعمل ما ""الأداء الحكوميّ"". ; • أداء فرديّ: (فن) قطعة تمثيليَّة يؤدِّيها ممثّل منفرد."
أدائي,أدائيّ [مفرد]: اسم منسوب إلى أداء. ; • الفنُّ الأدائيّ: (فن) شكل من الفنّ تُقدَّم فيه أعمال ذات مغزى واحد بأساليب فنِّيَّة مختلفة في وقت واحد أو بالتَّتابع أمام الجمهور، مثل فنّ الرَّقص أو الدِّراما أو الموسيقى.
أداة,"أداة [مفرد]: ج أَدَوات: ; 1- آلة، ما يُستعان به لإنجاز غرض من الأغراض ; أداة الحرب: سلاحها- أدوات احتياطيَّة: قطع غِيار- أدوات المائدة: الأطباق والآنية والملاعق وغيرها اللازمة لتناول الطعام- أدوات كتابيَّة أو مكتبيَّة: مجموع ما يُستعمل من أشياء في مصلحة أو مؤسَّسة- أدوات منزليّة: ما يحتاجه البيت من أدوات أو أجهزة كالثلاجة وغيرها. ; 2- وسيلة ""لم يكن إلاّ أداة للوصول إلى هدفهم- اللغة هي أداة التعبير عن الفكر"". ; • الأداة: (نح) لفظة تُستعمل للرَّبط بين الكلام، أو لأداء وظيفة نحويّة معيَّنة، أو للدِّلالة على معنى مع غيرها ""أداة التعريف- أدوات الاستفهام"". ; • أدوات النَّفي: (نح) كلمات تدلّ على أنّ الخبر غير واقع، مثل: لا، ما، لم، ليس ... إلخ."
أدار,"أدارَ يُدير، أَدِرْ، إدارةً، فهو مُدير، والمفعول مُدار ; • أدار الشَّيءَ: ; 1- جعل حركاتِه تتواتر بعضُها في إثر بعض، جعله يدور ""أدار الآلةَ- أدار محرِّكَ السّيارة: شغّله، جعله يدور ويعمل"". ; 2- دوَّره، جعله على شكل دائرة ""أدار البناءَ"". ; • أدار العمامةَ حول رأسه: لفَّها. ; • أدار الرَّأيَ أو الفكرةَ أو نحوَهما: قلَّبه في ذهنه، أحاط به. ; • أدار التِّجارةَ ونحوَها: تعاطاها من غير تأجيل وتولّى أمرَها ""{إلاَّ أَنْ تَكُونَ تِجَارَةً حَاضِرَةً تُدِيرُونَهَا بَيْنَكُمْ}: يتناقلونها من يدٍ إلى يدٍ"". ; • أدار دفّةَ الحديث: قام بتوزيع الحديث بين المتحدِّثين. ; • أدار الشَّركةَ ونحوَها: تولّى مسئوليّتَها، كان المسئول الأوّل عنها يأمر فيها ويوجِّه ""أدار مصنعَه بكفاءة"". ; • أدار الشَّخصَ على الأمر: جعله يعنى به؛ دفعه على فعله ""أدار صاحبَه على الإخلاص/ المذاكرة/ الالتزام"". ; • أدار الشَّخصَ عن الأمر: حاول أن يصرفه عن الأمر ""أدار ابنَه عن المفاسد- أداره عن توافه الأمور"" ; أدار بوجهه عنه: انصرف عنه- أدار رأسَه عن الشَّيء/ أدار ظَهْره للشَّيء: انصرف عنه ولم يبد اهتماما، أهمله وتركه."
إدارة,"إدارة [مفرد]: ; 1- مصدر أدارَ. ; 2- مركز الرِّياسة والتصرُّف ""إدارة الكلِّيَّة- مجلس الإدارة: فريق من المساهمين المسئولين عن إدارة عملٍ ما"" ; إدارة محلِّيَّة: خاصة بإقليم أو منطقة من المناطق خلاف الإدارة المركزيَّة التي تتركز في العاصمة. ; 3- عمل المدير ومركزه ; أوراق الإدارة: وثيقة قانونيّة تخوِّل شخصًا ما بإدارة الأملاك الخاصَّة بشخص متوفّى. ; • الإدارة المطلقة: منهج في الإدارة يتّخذ فيه المديرون أو الرُّؤساء قراراتهم بأقلّ اشتراك من الموظَّفين التَّابعين لهم. ; • برنامج إدارة الذَّاكرة: (حس) برنامج يستخدم لتخزين المعطيات والبرامج في ذاكرة النظام ويراقب استخدامها ويعيد توزيع الفراغ المحرر بعد تنفيذها. ; • علم الإدارة: علم وفنّ تدبير الأعمال وتوجيهها والسيطرة عليها وضبطها واستعمال الحكمة في اتّخاذ قرارات مناسبة بشأنها."
